task,query_id,corpus_id,pident,evalue,bitscore
arch,P95968,Q01WJ8,29.01,2.18e-22,98.6
arch,P95968,A9KRX7,30.738,5.17e-22,97.4
arch,P95968,B2S3R2,27.715,2.5900000000000003e-21,95.5
arch,P95968,Q058C8,28.889,3.84e-21,94.7
arch,P95968,A3DD54,27.07,4.03e-21,95.1
arch,P95968,Q9RX30,27.742,4e-20,91.7
arch,P95982,Q72RP6,26.407,3.68e-20,89.0
arch,P95982,Q3Z8V6,26.339,3.78e-16,77.0
arch,P95982,Q65MW0,25.41,1.45e-15,75.5
arch,P95982,Q87F06,25.764,6.31e-15,73.6
arch,P95982,Q7N9W0,28.436,7.04e-15,73.2
arch,P95982,Q2S238,23.631,8.82e-15,73.2
arch,P95982,P83453,26.957,5.93e-13,67.8
arch,P95982,Q7MAH6,26.667,1.37e-12,66.2
arch,P95982,Q319F8,22.917,7.18e-11,61.2
arch,P95982,Q475S5,23.529,7.74e-10,57.8
arch,P95982,Q2JSX8,24.017,1.91e-09,56.6
arch,P95982,Q8EVV1,35.849,2.08e-08,53.1
arch,P95982,P47372,23.431,3.62e-08,52.4
arch,P95982,O51038,23.438,2.31e-07,50.1
arch,P95982,Q7UM14,24.757,5.38e-06,46.2
arch,P95982,Q7VBM9,25.652,7.95e-06,45.4
arch,P95982,Q8D2L6,25.0,1.26e-05,44.7
arch,P95982,Q9WYW2,26.012,6.72e-05,42.4
arch,P95982,Q7NAT8,22.128,7.31e-05,42.4
arch,P95982,Q9ZD76,25.532,8.22e-05,42.0
arch,P95982,Q7VIP6,25.248,9.86e-05,42.0
arch,P95982,O67115,26.829,0.000443,40.0
arch,P95982,P67595,22.458,0.001,38.9
arch,P95982,Q8RGA3,20.482,0.002,38.1
arch,P95982,Q83FN1,22.222,0.002,37.7
arch,P95982,Q8EUX2,22.564,0.005,36.6
arch,P95982,Q830U2,28.682,0.008,35.8
arch,P95982,Q9RWV7,23.81,0.009,35.8
arch,P95982,P75122,23.611,0.01,35.8
arch,P95982,A5CC73,25.333,0.012,35.4
arch,P95982,Q6MC06,20.27,0.017,35.0
arch,P95982,Q7VK64,31.746,0.031,33.9
arch,P95982,A9NHF4,22.831,0.073,33.1
arch,P95982,Q98PH7,21.311,0.073,32.7
arch,P95982,Q7NA61,26.613,0.076,32.7
arch,P95982,A8ZUK6,19.005,0.086,32.7
arch,P95982,B2IAX9,22.018,0.12,32.3
arch,P95982,P59466,27.451,0.38,30.4
arch,P95982,O83806,23.81,0.6,30.0
arch,P95982,P67586,18.713,0.72,29.6
arch,P95982,Q0AZE0,26.531,0.85,29.3
arch,P95982,Q8CJX0,25.41,1.5,28.5
arch,P95982,O51680,22.989,2.9,28.1
arch,P95982,Q7UPZ8,28.889,6.7,26.6
arch,P95982,Q7NBH9,25.0,6.8,26.6
arch,P95982,Q9RUW4,29.412,7.1,26.6
arch,P95982,Q3K5U8,33.962,8.8,26.2
arch,P95991,Q2S6I8,26.667,3.29e-12,58.5
arch,P95991,B0B9N3,30.435,2.42e-11,56.2
arch,P95991,Q4A776,30.159,1.38e-10,54.3
arch,P95991,Q661S8,27.82,1.56e-10,54.3
arch,P95991,Q3AW67,30.303,4.81e-10,52.8
arch,P95991,Q2SRI6,25.397,3.16e-08,48.1
arch,P95991,A9BHB6,25.0,3.84e-08,47.8
arch,P95991,Q1GBI6,22.628,1.61e-07,45.8
arch,P95991,B1ZUE3,25.547,4.77e-07,44.7
arch,P95991,Q9RXY1,23.387,7.72e-07,44.7
arch,P95991,A5FRV8,21.705,1.83e-06,43.1
arch,P95991,Q6MQH5,24.167,2.55e-06,42.7
arch,P95991,Q493Y6,25.781,2.29e-05,40.0
arch,P95991,B1AJL8,22.137,4.4e-05,39.3
arch,P95991,A1A057,26.429,7.68e-05,38.5
arch,P95991,B2V795,24.37,0.000173,37.7
arch,P95991,A5CET5,23.438,0.000289,37.4
arch,P95991,Q2GED3,34.426,0.082,30.4
arch,P95991,A0PXP5,23.438,0.74,27.7
arch,P95991,Q1IIZ0,32.258,1.4,26.9
arch,P95991,C4ZAY9,24.561,4.5,25.4
arch,P95991,Q9K8V4,35.556,4.7,25.4
arch,P95991,O67620,27.273,5.0,25.4
arch,P95991,D5C1K8,35.484,6.4,25.0
arch,P95991,Q9K9C6,22.951,6.8,25.0
arch,P95991,P44704,32.5,9.6,24.3
arch,P95993,Q98Q36,26.16,4.55e-15,71.2
arch,P95993,B2KC76,25.778,6.26e-13,65.1
arch,P95993,A9NHC6,43.077,1.59e-12,63.9
arch,P95993,Q8EUG1,26.009,3.53e-12,62.8
arch,P95993,B5ZAJ9,40.217,5.46e-12,62.4
arch,P95993,Q6MGY6,25.0,7.8e-12,61.6
arch,P95993,B3EU84,25.116,8.29e-10,55.8
arch,P95993,Q7UKH4,23.853,3.66e-09,53.5
arch,P95993,A6Q715,22.449,4.32e-09,53.9
arch,P95993,B7J156,23.874,4.69e-09,53.1
arch,P95993,Q1AW68,22.511,5.71e-09,53.1
arch,P95993,Q9ZE61,23.789,8.02e-09,52.8
arch,P95993,B0C075,36.232,9.56e-09,52.8
arch,P95993,A7H716,21.875,1.22e-08,52.4
arch,P95993,P75560,32.584,2.45e-08,51.2
arch,P95993,O84687,22.477,5.98e-08,50.1
arch,P95993,A5FS79,19.457,1.18e-07,48.9
arch,P95993,A9KBR3,35.211,1.77e-07,48.9
arch,P95993,A9W4G3,40.323,2.09e-07,48.9
arch,P95993,P19679,39.344,2.19e-07,48.9
arch,P95993,Q7NAW2,41.071,4.65e-07,47.8
arch,P95993,A0LXM8,24.091,2.5e-06,45.4
arch,P95993,C5BWU1,22.441,2.53e-06,45.4
arch,P95993,Q5PAF6,36.232,4.21e-06,44.7
arch,P95993,Q05FX0,29.688,9.21e-06,43.1
arch,P95993,Q2GCI4,40.426,1.63e-05,42.7
arch,P95993,A1AXW9,20.763,2.15e-05,42.7
arch,P95993,Q2S6J0,32.877,4.51e-05,41.6
arch,P95993,B1ZQ51,21.905,5.78e-05,41.2
arch,P95993,Q4A5Z6,23.423,0.000458,38.5
arch,P95993,P47587,29.032,0.21,30.8
arch,P95993,C0R112,27.132,0.4,30.0
arch,P95993,B3DUF9,33.333,2.0,27.3
arch,P95993,A8GNE3,27.711,4.1,26.6
arch,P95993,Q2JVR0,27.027,4.8,26.2
arch,P95993,Q8KEF9,24.691,7.6,25.8
arch,P95999,O50410,36.471,4.860000000000001e-47,160.0
arch,P95999,C5C5B0,36.232,0.14,32.0
arch,P95999,Q9X895,46.154,3.0,27.7
arch,P95999,P9WFB7,42.308,3.2,26.6
arch,P95999,Q82Y12,44.444,4.2,26.9
arch,P95999,Q5WX91,30.769,4.8,26.9
arch,P95999,B2KAQ0,32.727,4.9,26.9
arch,P95999,Q2NR35,37.037,6.2,26.6
arch,P95999,Q1QEG9,30.097,7.3,26.2
arch,P96022,Q18A91,33.616,1.84e-51,173.0
arch,P96022,Q4L7K8,34.302,8.59e-50,168.0
arch,P96022,Q3ABL2,36.296,6.209999999999999e-48,164.0
arch,P96022,B2FLR2,37.037,4.14e-46,159.0
arch,P96022,Q64X95,37.668,6.36e-45,155.0
arch,P96022,A0Q6K9,42.439,2.19e-44,154.0
arch,P96022,B8FBE8,35.78,4.57e-44,154.0
arch,P96022,A5FSS1,32.081,5.02e-44,154.0
arch,P96022,Q88V07,34.404,2.21e-43,152.0
arch,P96022,B1AJ79,35.266,2.8500000000000004e-43,151.0
arch,P96022,B1KD33,30.398,3.67e-43,151.0
arch,P96022,Q6FFG4,35.685,3.9400000000000004e-43,150.0
arch,P96022,B1YK83,32.792,7.1500000000000004e-43,150.0
arch,P96022,Q8XZ19,36.986,2.6399999999999998e-42,149.0
arch,P96022,Q73P36,34.413,2.04e-41,147.0
arch,P96022,A2RNH9,30.252,5.24e-41,145.0
arch,P96022,Q67QM6,34.034,4.5699999999999995e-40,143.0
arch,P96022,Q6AL48,34.375,1.75e-39,142.0
arch,P96022,A1WY69,32.616,9.44e-39,139.0
arch,P96022,A5D243,29.33,2.14e-38,139.0
arch,P96022,Q8EQ56,29.396,1.3000000000000001e-37,137.0
arch,P96022,Q98JM5,29.003,3.4900000000000003e-37,136.0
arch,P96022,Q9AK82,33.468,9.2e-37,136.0
arch,P96022,Q7USY7,28.653,2.51e-36,134.0
arch,P96022,A6W1V6,33.486,1.28e-34,128.0
arch,P96022,Q635E0,26.571,1.58e-33,126.0
arch,P96022,P63988,30.488,2.13e-32,122.0
arch,P96022,B1ZN03,26.462,1.62e-31,120.0
arch,P96022,A3DH61,26.197,7.46e-31,119.0
arch,P96022,A5N2U5,30.104,7.960000000000001e-31,119.0
arch,P96022,Q8REB0,33.632,4.96e-25,102.0
arch,P96022,P54560,26.554,7.23e-25,102.0
arch,P96022,Q8FW50,31.687,1.2199999999999999e-24,102.0
arch,P96022,Q97MB3,25.762,3.56e-22,94.7
arch,P96022,P26257,21.941,0.3,31.2
arch,P96022,Q8G6E0,37.5,0.47,30.4
arch,P96022,Q5NPR4,28.571,0.74,29.6
arch,P96022,A0A0H3GM48,27.473,1.2,28.9
arch,P96022,P57215,26.619,1.7,28.5
arch,P96022,Q7NTY9,26.238,4.0,27.3
arch,P96022,B8J008,26.471,5.3,27.3
arch,P96022,Q8XQ83,34.211,6.3,26.6
arch,P96022,P56429,31.746,6.8,26.6
arch,P96022,Q9CCT0,25.641,9.6,26.2
arch,P96022,Q7VQT0,28.571,9.9,26.2
arch,P96318,Q9ZH99,48.687,6.6e-127,372.0
arch,P96318,P80046,42.918,6.909999999999999e-119,353.0
arch,P96318,O67480,44.388,5.54e-111,331.0
arch,P96318,P33197,36.48,1.13e-59,200.0
arch,P96318,Q1RJU4,31.51,1.32e-50,176.0
arch,P96318,Q98Q12,32.5,1.9,28.9
arch,P96318,O66540,26.667,2.6,28.1
arch,P96318,Q4A8G4,31.25,2.9,28.5
arch,P96318,B5YKL4,31.111,4.3,27.3
arch,P96318,Q6KH97,22.047,5.3,27.3
arch,P96318,A4IP00,32.0,7.5,26.9
arch,P96318,Q6AP70,41.026,8.7,26.2
arch,P96318,Q04D35,35.556,9.3,26.6
arch,P96318,Q9KRB2,37.5,9.6,26.6
arch,Q02228,C3L496,38.889,0.82,29.6
arch,Q02228,P23386,27.869,2.1,28.1
arch,Q02228,Q7VI03,37.143,2.5,26.9
arch,Q02228,A5EX86,38.71,3.3,26.6
arch,Q02228,P73715,24.771,3.7,27.3
arch,Q02228,A8EZL4,37.838,5.5,25.8
arch,Q02228,Q2GHU0,17.895,5.6,26.6
arch,Q02228,Q72GN6,31.707,7.9,26.6
arch,Q02228,O84173,40.625,9.5,26.2
arch,Q02231,P55149,19.592,7.15e-08,49.3
arch,Q02231,A0A1Q5LR02,45.652,3.67e-06,44.3
arch,Q02231,A0A1Q5LR34,42.553,0.000143,39.7
arch,Q02231,A8ERD0,26.667,0.7,27.3
arch,Q02231,A5N820,28.125,2.5,26.9
arch,Q02231,C1A4I5,28.767,5.8,26.2
arch,Q02231,B5EDX8,25.0,8.6,25.4
arch,Q02231,A5N2U5,50.0,8.8,25.4
arch,Q02231,B0K1A3,25.843,8.9,25.4
arch,Q02232,P22099,28.571,2.9,24.3
arch,Q02232,Q7VG29,38.889,3.6,23.9
arch,Q02232,B4UBB0,20.0,5.4,23.1
arch,Q02232,B5Z7K9,32.5,7.0,23.1
arch,Q02232,A9WLY4,40.0,8.7,23.1
arch,Q02232,O34676,31.034,8.8,23.1
arch,Q02232,Q49ZD9,42.857,9.4,22.7
arch,Q02235,P55147,43.86,3.74e-10,53.1
arch,Q02235,Q8YUT2,29.73,0.92,26.6
arch,Q02235,P10142,28.358,0.94,26.2
arch,Q02235,A6TL07,28.571,1.1,26.6
arch,Q02235,B2RIZ3,30.0,1.6,26.2
arch,Q02235,Q8K9M3,43.478,5.0,24.6
arch,Q02235,O32956,38.776,7.1,24.3
arch,Q02235,P16249,33.333,7.2,23.9
arch,Q02235,B5Y8F3,44.828,8.5,23.9
arch,Q02236,A0A1Q5LQZ5,41.667,2.52e-07,43.5
arch,Q02236,Q8YUT2,36.508,1.01e-06,43.1
arch,Q02236,B1Y6D4,33.898,0.033,31.2
arch,Q02236,Q8DH49,32.432,0.16,28.9
arch,Q02236,Q2S459,39.394,0.31,28.1
arch,Q02236,Q5LP30,35.714,0.36,28.1
arch,Q02236,Q0RDH8,32.692,0.8,26.9
arch,Q02236,Q8RHK3,55.0,1.3,26.6
arch,Q02236,Q65GC3,37.037,1.3,26.2
arch,Q02236,P59398,24.561,1.7,26.2
arch,Q02236,B0C075,34.483,1.8,25.8
arch,Q02236,Q0SR36,41.176,2.4,25.4
arch,Q02236,B5EKF7,30.159,2.5,24.6
arch,Q02236,B1ZZ40,40.0,2.8,25.4
arch,Q02236,Q8EW34,40.0,3.1,25.0
arch,Q02236,A6V7X3,31.579,3.5,25.0
arch,Q02236,O07621,50.0,3.5,25.0
arch,Q02236,Q0VSA8,42.553,4.0,25.0
arch,Q02236,A5CQU5,35.135,4.3,25.0
arch,Q02236,Q9HYB8,22.368,5.4,24.6
arch,Q02236,Q8R6A7,31.034,5.8,24.6
arch,Q02236,B1AJ20,34.375,6.0,24.6
arch,Q02236,A4YZJ3,27.632,8.0,24.3
arch,Q02237,A0A1Q5LR34,26.733,6.5e-07,47.8
arch,Q02237,P55149,22.5,7.08e-07,47.8
arch,Q02237,A0A1Q5LR02,21.531,0.001,38.1
arch,Q02237,P31434,26.984,1.7,28.5
arch,Q02237,Q38W92,31.343,4.2,26.6
arch,Q02237,Q1H4N6,32.836,4.3,26.6
arch,Q02239,P55150,42.857,1.38e-63,203.0
arch,Q02239,Q9RH29,40.418,5.13e-63,202.0
arch,Q02239,P47481,23.196,0.003,37.7
arch,Q02239,P55995,43.75,0.075,33.1
arch,Q02239,Q6KI22,46.429,0.12,32.3
arch,Q02239,B1I3D6,30.841,0.12,31.6
arch,Q02239,B4RI01,42.857,0.23,31.6
arch,Q02239,A5IYF2,25.843,0.24,31.6
arch,Q02239,Q180E4,39.394,0.28,31.2
arch,Q02239,B1AIY7,34.146,0.36,30.8
arch,Q02239,A7HK39,45.833,0.41,30.8
arch,Q02239,Q600B5,46.429,0.48,30.4
arch,Q02239,Q2NJE3,48.0,0.56,30.0
arch,Q02239,B3PN08,50.0,0.59,30.0
arch,Q02239,Q5LIQ7,24.771,0.68,29.3
arch,Q02239,B6J4A3,45.0,0.87,28.9
arch,Q02239,Q6ME13,40.741,0.91,29.6
arch,Q02239,Q2IIK1,32.075,0.92,29.6
arch,Q02239,Q72MK0,28.261,0.96,29.3
arch,Q02239,Q8R7X4,48.0,1.0,28.9
arch,Q02239,A9KH99,36.667,1.1,29.3
arch,Q02239,Q0K4I1,58.824,1.1,28.9
arch,Q02239,B3ERM8,29.412,1.2,29.3
arch,Q02239,B5EDX8,30.189,1.2,29.3
arch,Q02239,A5IT66,26.923,1.3,28.5
arch,Q02239,A1TKW2,40.741,1.3,28.5
arch,Q02239,Q6MTF4,29.412,1.4,28.9
arch,Q02239,O83536,39.286,1.6,28.9
arch,Q02239,Q0RPW3,28.723,1.8,28.5
arch,Q02239,B0S2N4,40.0,1.8,28.5
arch,Q02239,Q7UU71,28.571,2.1,27.7
arch,Q02239,A5FNY2,25.0,2.4,27.3
arch,Q02239,B3QSJ7,28.302,2.5,28.1
arch,Q02239,A7ZEJ3,40.625,2.5,28.1
arch,Q02239,A9WGB5,36.667,3.0,27.7
arch,Q02239,O67037,39.13,3.0,27.7
arch,Q02239,Q1Q8Q8,40.741,3.3,26.9
arch,Q02239,Q4A696,39.286,3.5,27.7
arch,Q02239,B2RII6,30.556,3.6,27.7
arch,Q02239,A8HYF7,21.951,3.8,27.7
arch,Q02239,Q72UP9,40.741,4.1,27.3
arch,Q02239,A9II65,34.884,4.3,27.3
arch,Q02239,Q2LUD6,44.444,4.6,26.6
arch,Q02239,B0RNZ3,45.833,4.9,26.9
arch,Q02239,B8G736,44.0,5.7,26.9
arch,Q02239,Q9RXG4,35.0,6.1,26.9
arch,Q02239,Q492A4,38.095,6.3,26.2
arch,Q02239,Q67N09,31.373,6.5,26.2
arch,Q02239,Q2S9Q5,47.619,7.6,26.2
arch,Q02239,Q2G733,39.474,8.4,25.8
arch,Q02240,A0A1Q5LR10,38.333,0.000201,37.0
arch,Q02240,Q8YX97,45.833,3.2,25.8
arch,Q02240,A5VLG3,23.288,4.4,25.4
arch,Q02240,Q74KU4,47.826,4.5,25.0
arch,Q02240,B9DLL5,29.412,6.2,25.0
arch,Q02240,P65895,28.125,6.9,24.6
arch,Q02240,B2V709,37.143,9.2,24.3
arch,Q03302,P9WGE7,38.424,4.01e-43,142.0
arch,Q03302,Q9Z9C4,37.374,2.1099999999999998e-38,129.0
arch,Q03302,Q9CPN6,39.423,7.66e-37,125.0
arch,Q03302,Q1RH88,36.702,1.6200000000000002e-36,125.0
arch,Q03302,O67470,33.831,3.23e-31,111.0
arch,Q03302,P53638,36.17,8.570000000000001e-31,109.0
arch,Q03302,Q89AR7,31.841,6.03e-30,108.0
arch,Q03302,O30563,29.412,1.05e-28,104.0
arch,Q03302,O30970,33.503,2.98e-25,95.5
arch,Q03302,P17550,32.843,5.0399999999999995e-25,95.1
arch,Q03302,A1VXQ2,29.648,1.6499999999999998e-23,91.7
arch,Q03302,B4RYN2,35.417,6.4,25.4
arch,Q03302,Q1IX73,25.862,7.3,25.4
arch,Q03302,Q05FK3,35.135,8.1,24.6
arch,Q05E21,Q53VV6,30.682,0.000121,35.8
arch,Q05E21,A0Q5Y5,34.177,0.000343,34.7
arch,Q05E21,B5YJS4,27.059,0.001,33.1
arch,Q05E21,A9WFZ7,22.892,0.003,32.0
arch,Q05E21,A9WEP1,36.667,0.004,32.0
arch,Q05E21,Q6ZEC6,44.444,0.005,31.6
arch,Q05E21,Q2RL67,23.596,0.009,30.8
arch,Q05E21,B5YJS1,32.394,0.013,30.4
arch,Q05E21,P9WPJ3,35.366,0.045,29.3
arch,Q05E21,Q82XY2,30.986,0.36,26.6
arch,Q05E21,A6GZS1,26.829,0.81,25.8
arch,Q05E21,Q9KZP1,37.5,1.5,25.4
arch,Q05E21,Q8F1F4,40.0,2.1,24.6
arch,Q05E21,B2USR9,36.111,2.4,25.0
arch,Q05E21,Q7VBB3,31.111,6.2,23.9
arch,Q05E21,B2J997,58.824,7.6,23.5
arch,Q05E21,Q24U48,27.586,9.1,23.5
arch,Q06128,O66849,41.667,1.95e-105,319.0
arch,Q06128,Q08653,41.928,7.090000000000001e-105,316.0
arch,Q06128,P14953,39.744,2.15e-99,303.0
arch,Q06128,Q9Z4W7,37.808,1.9499999999999998e-94,291.0
arch,Q06128,P05378,37.472,4.35e-91,281.0
arch,Q06128,P21689,36.681,2.6799999999999997e-90,280.0
arch,Q06128,Q9X7C5,35.745,1.13e-87,274.0
arch,Q06128,P20170,37.418,2.65e-85,267.0
arch,Q06128,Q02001,37.02,7.19e-82,257.0
arch,Q06128,P20463,36.977,4.75e-81,255.0
arch,Q06128,P03963,35.043,6.05e-78,248.0
arch,Q06128,P21690,39.73,2.3100000000000002e-77,246.0
arch,Q06128,P96556,33.684,8.72e-77,246.0
arch,Q06128,P22099,35.789,3.11e-69,226.0
arch,Q06128,O25869,36.145,2.8500000000000003e-66,218.0
arch,Q06128,P06557,42.751,1.23e-61,206.0
arch,Q06128,Q9ZES2,33.42,3.57e-58,197.0
arch,Q06128,A1VZH1,28.846,1.9,28.5
arch,Q06128,O83942,26.882,3.2,27.7
arch,Q06128,B1AJ20,22.222,5.1,27.3
arch,Q06128,A9KC67,35.714,5.3,26.6
arch,Q06128,Q3AFE5,30.357,5.7,27.3
arch,Q06129,P00901,47.236,2.0300000000000002e-57,177.0
arch,Q06129,P9WN34,43.005,2.6999999999999998e-48,155.0
arch,Q06129,P20441,43.5,3.4999999999999998e-46,149.0
arch,Q06129,Q02003,43.59,2.6e-45,147.0
arch,Q06129,Q9KST3,35.052,8.32e-33,115.0
arch,Q06129,O25868,36.508,1.37e-29,106.0
arch,Q06129,P06558,32.075,4.29e-22,87.4
arch,Q06129,Q6ASN4,27.749,3.18e-14,68.2
arch,Q06129,B9KH18,28.934,4.61e-14,67.8
arch,Q06129,Q8RBK1,28.082,4.27e-13,64.7
arch,Q06129,Q49WY3,25.676,4.74e-13,64.7
arch,Q06129,Q17VI1,28.758,1.25e-12,63.5
arch,Q06129,Q7UFS3,27.919,1.54e-12,63.5
arch,Q06129,Q7UGJ6,30.345,4.36e-12,62.0
arch,Q06129,Q31LB7,27.108,8.45e-12,60.8
arch,Q06129,Q04R57,27.922,2.36e-11,59.7
arch,Q06129,P59576,29.651,3.9e-11,58.9
arch,Q06129,Q8EWS9,27.461,1.38e-09,54.7
arch,Q06129,Q7VRS2,30.412,1.5e-09,54.7
arch,Q06129,Q1IWN0,25.0,1.7e-09,54.3
arch,Q06129,A5VRM1,26.974,9.23e-09,52.0
arch,Q06129,Q83GZ6,23.834,1.14e-08,52.0
arch,Q06129,Q9WZ28,23.669,2.49e-08,50.8
arch,Q06129,B8IZS6,23.28,2.98e-08,50.4
arch,Q06129,Q8D1V0,29.032,3.96e-08,50.4
arch,Q06129,B1WY30,25.654,8.55e-08,49.3
arch,Q06129,B3DQ31,22.727,2.82e-07,47.8
arch,Q06129,Q254T8,26.5,4.49e-07,47.4
arch,Q06129,A5FHB4,24.59,1.42e-05,42.7
arch,Q06129,Q9X0X2,24.0,3.18e-05,41.2
arch,Q06129,Q4FNT5,23.671,3.64e-05,40.8
arch,Q06129,Q3JR65,24.519,0.000225,39.3
arch,Q06129,Q6A8L2,20.952,0.000246,38.5
arch,Q06129,Q9S4H8,24.615,0.000279,38.5
arch,Q06129,B3QMT1,40.0,0.000295,38.5
arch,Q06129,P59118,26.154,0.000411,37.7
arch,Q06129,Q7NNK4,25.434,0.001,37.0
arch,Q06129,B8FP22,27.044,0.001,37.0
arch,Q06129,Q02132,22.222,0.001,36.6
arch,Q06129,Q4JW55,25.532,0.002,35.8
arch,Q06129,A1W0U9,23.077,0.002,35.4
arch,Q06129,Q7U924,27.976,0.003,35.4
arch,Q06129,Q5WX94,26.667,0.003,35.0
arch,Q06129,Q7MPP4,24.424,0.005,34.7
arch,Q06129,Q5LBD5,25.397,0.011,33.5
arch,Q06129,Q5NMD4,29.167,0.016,33.1
arch,Q06129,Q7N6I3,25.0,0.023,32.7
arch,Q06129,Q3AT63,24.444,0.028,32.3
arch,Q06129,B7IH88,35.065,0.033,32.7
arch,Q06129,Q3SPZ6,28.276,0.035,32.3
arch,Q07841,Q8A0W0,38.356,2.65e-58,187.0
arch,Q07841,Q3AS98,34.437,5.51e-53,174.0
arch,Q07841,Q67LB8,34.256,1.09e-49,165.0
arch,Q07841,B2J5F8,31.046,5.0899999999999995e-48,161.0
arch,Q07841,Q30RQ5,34.727,1.78e-47,160.0
arch,Q07841,Q7VFV4,31.511,6.18e-46,155.0
arch,Q07841,B4U831,33.333,3.86e-45,154.0
arch,Q07841,Q3Z9A4,31.41,2.45e-44,151.0
arch,Q07841,B9KIH0,30.032,1.61e-42,147.0
arch,Q07841,A7HT37,30.794,1.7e-41,144.0
arch,Q07841,Q3J7E7,31.126,6.9199999999999994e-40,139.0
arch,Q07841,Q7VP41,29.032,2.48e-17,79.0
arch,Q07841,A5IEF4,23.016,4.5e-06,45.4
arch,Q07841,P61973,23.284,3.59e-05,42.7
arch,Q07841,Q5L5E3,24.749,0.000115,41.2
arch,Q07841,Q2S176,31.579,0.26,30.4
arch,Q07841,B1HQK2,40.0,1.6,28.1
arch,Q07841,A5F0D8,28.0,2.2,28.1
arch,Q07841,Q46175,21.192,4.8,26.9
arch,Q07841,A3CL77,17.647,6.5,26.6
arch,Q07841,B1H0C7,29.032,8.7,26.2
arch,Q08582,O67037,37.49,0.0,677.0
arch,Q08582,O67226,35.726,0.0,657.0
arch,Q08582,O51934,35.219,0.0,607.0
arch,Q08582,O66893,30.203,4.1400000000000005e-56,202.0
arch,Q08582,Q9X909,27.818,1.88e-52,198.0
arch,Q08582,O34204,29.358,9.36e-51,190.0
arch,Q08582,Q87AQ6,26.418,8.75e-50,188.0
arch,Q08582,P73810,27.702,2.34e-48,185.0
arch,Q08582,Q9CG80,28.067,2.81e-48,182.0
arch,Q08582,Q1RIM1,27.136,1.37e-47,181.0
arch,Q08582,Q9X3X7,25.493,5.3599999999999995e-45,176.0
arch,Q08582,Q9KRB2,25.831,4.14e-43,168.0
arch,Q08582,O83409,26.677,6.200000000000001e-43,166.0
arch,Q08582,P78032,25.727,4.5099999999999996e-42,163.0
arch,Q08582,P55991,24.458,2.61e-37,149.0
arch,Q08582,Q8K9P7,26.348,2.78e-35,143.0
arch,Q08582,Q9JN65,24.184,2.0500000000000003e-31,130.0
arch,Q08582,O51768,23.887,2.59e-24,108.0
arch,Q08582,P34184,25.094,2.02e-09,59.7
arch,Q08582,B4U6K0,23.944,2.21e-05,44.7
arch,Q08582,P40114,19.833,7.21e-05,45.1
arch,Q08582,A0L516,35.185,0.4,32.7
arch,Q08582,Q9Z9F6,31.818,1.9,30.4
arch,Q08582,B0S9J3,36.111,4.6,28.1
arch,Q08582,O67163,31.579,5.3,29.3
arch,Q08582,O66878,33.333,5.8,29.3
arch,Q08582,Q15RL2,23.81,6.8,28.5
arch,Q08582,A8HYF7,45.0,7.1,28.9
arch,Q08582,O83806,27.007,7.5,28.5
arch,Q08582,P0A4R4,23.75,7.5,28.5
arch,Q08582,A5FRW5,23.333,8.1,28.1
arch,Q08582,Q2SRV0,41.176,9.6,27.7
arch,Q08717,A4J3A0,32.0,3.0,25.4
arch,Q08717,Q92J98,26.168,5.0,24.3
arch,Q08717,Q8PB40,57.895,6.9,24.3
arch,Q08717,Q9S2Q7,45.833,7.8,24.3
arch,Q08717,C4ZA52,42.308,9.3,23.9
arch,Q0W0P5,Q8Y3E7,46.57,1.4699999999999998e-81,247.0
arch,Q0W0P5,Q2JHF7,43.728,3.16e-75,231.0
arch,Q0W0P5,A3DGK6,41.577,7.95e-71,219.0
arch,Q0W0P5,Q2J862,41.516,5.180000000000001e-66,209.0
arch,Q0W0P5,A8F450,42.294,5.850000000000001e-66,206.0
arch,Q0W0P5,A9HKR8,41.155,8.330000000000001e-66,207.0
arch,Q0W0P5,Q6A814,41.696,2.9000000000000002e-64,202.0
arch,Q0W0P5,A6TTJ1,42.403,2.25e-63,201.0
arch,Q0W0P5,Q3B422,40.86,2.52e-63,200.0
arch,Q0W0P5,A3MYW5,40.0,2.92e-63,199.0
arch,Q0W0P5,Q3YS21,41.356,6.5e-62,197.0
arch,Q0W0P5,B1ZUD7,37.5,4.68e-61,194.0
arch,Q0W0P5,A1VDW4,43.011,4.97e-58,186.0
arch,Q0W0P5,A1VXU8,36.823,7.41e-57,182.0
arch,Q0W0P5,Q97GH8,38.321,7.89e-56,181.0
arch,Q0W0P5,A8EWG2,37.722,5.03e-55,179.0
arch,Q0W0P5,Q7UQZ8,36.0,5.0099999999999993e-54,176.0
arch,Q0W0P5,B2URE3,38.514,1.9299999999999999e-53,174.0
arch,Q0W0P5,Q4FNF2,35.581,1.19e-50,167.0
arch,Q0W0P5,A2RM00,35.714,2.4e-50,166.0
arch,Q0W0P5,A1B0E7,39.209,3.93e-50,166.0
arch,Q0W0P5,Q11QI8,36.531,8.730000000000001e-49,161.0
arch,Q0W0P5,Q9K8V4,38.492,8.8e-49,161.0
arch,Q0W0P5,Q1D264,36.897,2.25e-44,151.0
arch,Q0W0P5,A5FQ84,36.594,2.85e-44,150.0
arch,Q0W0P5,Q8CUN0,37.778,4.650000000000001e-44,149.0
arch,Q0W0P5,A4IL48,39.6,2.9900000000000003e-43,147.0
arch,Q0W0P5,A9GQU6,37.546,4.45e-43,147.0
